	id	name	urlKey	title	brand	description	model	condition	productCategory	listingType	gender	browseVerticals	media	favorite	productTraits	variants	market	last sale
0	ab307717-6fec-47f9-a09a-0713df18231b	Indigo Haze (Women's)	nike-dunk-low-indigo-haze-womens	Nike Dunk Low Indigo Haze (Women's)	Nike	"The Nike Dunk Low Indigo Haze W is an addition to Nike's Dunk lineup of sneakers in women's sizing. 
<br>
<br>
The Indigo Haze Nike Dunk Low W has a low-cut silhouette that allows for easy movement of the foot, while the padded collar and tongue offer additional cushioning and support around the ankle. Additionally, the shoe features a rubber sole that provides grip and durability, making it suitable for a wide range of activities. The toe box is perforated for added ventilation while the Nike name branding is visible on the tongue and heel tag. The Nike Swoosh is on both sides in Indigo Haze.
<br>
<br>
We especially love the Low Nike Dunk in Indigo Haze for Women for its striking colorway. The sneaker has a Sail upper with contrasting Indigo Haze overlays and Coral Chalk accents which creates a sleek and stylish look. The Nike Dunk Low Indigo Haze W was released on March 31st, 2023 at a retail price of $110."	Nike Dunk Low	New	sneakers	STANDARD	women	['sneakers']	{'thumbUrl': 'https://images.stockx.com/images/Nike-Dunk-Low-Indigo-Haze-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1682102578', 'smallImageUrl': 'https://images.stockx.com/images/Nike-Dunk-Low-Indigo-Haze-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1682102578'}		[{'name': 'Retail Price', 'value': '110'}, {'name': 'Release Date', 'value': '2023-03-31'}]	[{'id': '959a428f-8336-44d4-85a8-3005e7be9527', 'hidden': False, 'favorite': None, 'traits': {'size': '5W'}}, {'id': 'c213d1b2-c456-4893-b3d3-d2cf03fac4f5', 'hidden': False, 'favorite': None, 'traits': {'size': '5.5W'}}, {'id': '7f7a1528-f805-4d86-9d8f-dddf00b65cdc', 'hidden': False, 'favorite': None, 'traits': {'size': '6W'}}, {'id': '652f4607-34d1-42d2-b295-bd0516e1a50e', 'hidden': False, 'favorite': None, 'traits': {'size': '6.5W'}}, {'id': '52fd52bb-69ce-4158-92a9-3f63ff3b350b', 'hidden': False, 'favorite': None, 'traits': {'size': '7W'}}, {'id': '3c19aab0-ca04-4e01-8dd0-c74a77addd47', 'hidden': False, 'favorite': None, 'traits': {'size': '7.5W'}}, {'id': '55dfc32f-9799-45bb-be67-87aa2ed9456d', 'hidden': False, 'favorite': None, 'traits': {'size': '8W'}}, {'id': 'a296f58e-176e-4efe-82bc-40c2ab9e53ca', 'hidden': False, 'favorite': None, 'traits': {'size': '8.5W'}}, {'id': '873c09ab-468d-497f-a160-dfddffb0153a', 'hidden': False, 'favorite': None, 'traits': {'size': '9W'}}, {'id': '38a06185-8956-4398-a925-23333a8cb9ee', 'hidden': False, 'favorite': None, 'traits': {'size': '9.5W'}}, {'id': '571df3f6-807f-44fd-9db6-e8dbf7004be2', 'hidden': False, 'favorite': None, 'traits': {'size': '10W'}}, {'id': 'd87fa01a-400a-46a1-b591-512bac13a6b4', 'hidden': False, 'favorite': None, 'traits': {'size': '10.5W'}}, {'id': '7b585ca0-5e29-41b6-b6f3-9f9c6728d4c3', 'hidden': False, 'favorite': None, 'traits': {'size': '11W'}}, {'id': 'f994012a-6cab-4823-a8c3-79972491fad6', 'hidden': False, 'favorite': None, 'traits': {'size': '11.5W'}}, {'id': 'd9b4d13d-7077-49cb-8b2c-c90c68313ad9', 'hidden': False, 'favorite': None, 'traits': {'size': '12W'}}]	{'currencyCode': 'USD', 'bidAskData': {'lowestAsk': 116, 'highestBid': 129, 'lastHighestBidTime': '2023-07-24T21:40:04Z', 'lastLowestAskTime': '2023-08-05T02:34:21Z'}, 'state': {'numberOfCustodialAsks': None}, 'salesInformation': {'lastSale': 130, 'lastSaleDate': '2023-08-05T04:14:21Z', 'salesThisPeriod': 79, 'salesLastPeriod': 53, 'changeValue': 3, 'changePercentage': 0.023622, 'volatility': 0.05097, 'pricePremium': 0.182}, 'deadStock': {'sold': 2519, 'averagePrice': 119}, 'statistics': {'last90Days': {'averagePrice': 117}}}	130
1	5411080a-eb5e-4dda-9c83-6f4a0ab0d6ef	Indigo Haze (Women's)	air-jordan-5-retro-low-indigo-haze-w	Jordan 5 Retro Low Indigo Haze (Women's)	Jordan		Jordan 5 Retro Low	New	sneakers	STANDARD	women	['sneakers']	{'thumbUrl': 'https://images.stockx.com/images/Air-Jordan-5-Retro-Low-Indigo-Haze-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1690360155', 'smallImageUrl': 'https://images.stockx.com/images/Air-Jordan-5-Retro-Low-Indigo-Haze-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1690360155'}		[{'name': 'Retail Price', 'value': '180'}, {'name': 'Release Date', 'value': '2023-06-08'}]	[{'id': 'fa4320b5-6235-40c7-9faf-976b3fe9023c', 'hidden': False, 'favorite': None, 'traits': {'size': '5W'}}, {'id': 'f3d88240-ac2a-4c12-89f7-4815d065fa6f', 'hidden': False, 'favorite': None, 'traits': {'size': '5.5W'}}, {'id': 'fe4a0979-1ed0-47ea-bd0d-f5087c5c21a5', 'hidden': False, 'favorite': None, 'traits': {'size': '6W'}}, {'id': '5c5715d0-e8ce-4962-9c24-8dd2a2c3979c', 'hidden': False, 'favorite': None, 'traits': {'size': '6.5W'}}, {'id': 'e0d27789-debe-4caa-9e54-b93145fcd406', 'hidden': False, 'favorite': None, 'traits': {'size': '7W'}}, {'id': '1e66e736-0199-447e-98ec-f03326cf6f31', 'hidden': False, 'favorite': None, 'traits': {'size': '7.5W'}}, {'id': 'f9d876e8-abe0-4916-9f6f-a9ddf4d93f3c', 'hidden': False, 'favorite': None, 'traits': {'size': '8W'}}, {'id': 'f9993ba6-8850-4420-a2a3-51b51859eb1e', 'hidden': False, 'favorite': None, 'traits': {'size': '8.5W'}}, {'id': '645b502c-b17a-48c9-a5e8-43828fce42b6', 'hidden': False, 'favorite': None, 'traits': {'size': '9W'}}, {'id': '3a014058-f149-4d3f-a71b-adedd93bcb28', 'hidden': False, 'favorite': None, 'traits': {'size': '9.5W'}}, {'id': 'efab8dd0-eaa8-4188-b69c-1df4b6ed4025', 'hidden': False, 'favorite': None, 'traits': {'size': '10W'}}, {'id': 'ac7f7edd-3c9b-44ed-a167-5277ec96f0fb', 'hidden': False, 'favorite': None, 'traits': {'size': '10.5W'}}, {'id': '01472452-b801-4f0b-aeb2-5cfafbf7903c', 'hidden': False, 'favorite': None, 'traits': {'size': '11W'}}, {'id': 'a6a43f71-71f5-48cc-933c-a9126db55bd0', 'hidden': False, 'favorite': None, 'traits': {'size': '11.5W'}}, {'id': '86f662ae-1479-4b48-92ed-91454d192bf8', 'hidden': False, 'favorite': None, 'traits': {'size': '12W'}}]	{'currencyCode': 'USD', 'bidAskData': {'lowestAsk': 102, 'highestBid': 160, 'lastHighestBidTime': '2023-08-05T01:14:27Z', 'lastLowestAskTime': '2023-08-03T14:13:47Z'}, 'state': {'numberOfCustodialAsks': None}, 'salesInformation': {'lastSale': 258, 'lastSaleDate': '2023-08-05T00:52:21Z', 'salesThisPeriod': 13, 'salesLastPeriod': 13, 'changeValue': 142, 'changePercentage': 1.224138, 'volatility': 0.159694, 'pricePremium': 0.433}, 'deadStock': {'sold': 279, 'averagePrice': 159}, 'statistics': {'last90Days': {'averagePrice': 159}}}	258
2	2824b3f9-4848-4fe2-963f-c8e83f0a7e11	White Natural Indigo Burgundy	new-balance-550-white-maroon-natural-indigo	New Balance 550 White Natural Indigo Burgundy	New Balance	"The New Balance 550 White Natural Indigo Burgundy comes in a white, natural indigo, and burgundy color scheme.
<br>
<br>
The New Balance 550 White Natural Indigo Burgundy has an upper constructed from leather with a deep indigo burgundy hue. The shoe features an EVA midsole for padding and comfort. The sneaker also has a cushioned tongue and collar. The shoe features a rubber outsole for grip and stability. The sneaker has a ""new balance 550"" lettering on the tongue and ""NB'"" branding on the heel. The shoe also features an ""N"" logo on the lateral sides and ""550"" lettering on one side. The shoe's midsole features ""NB"" and ""new balance"" lettering on it.
<br>
<br>
The New Balance 550 White Natural Indigo Burgundy was released at a retail price of $110 on October 19, 2022."	New Balance 550	New	sneakers	STANDARD	men	['sneakers']	{'thumbUrl': 'https://images.stockx.com/images/New-Balance-550-White-Maroon-Natural-Indigo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1665080472', 'smallImageUrl': 'https://images.stockx.com/images/New-Balance-550-White-Maroon-Natural-Indigo-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1665080472'}		[{'name': 'Retail Price', 'value': '110'}, {'name': 'Release Date', 'value': '2022-10-19'}]	[{'id': '9ff0c39d-5091-4f8c-afcd-72a822bd2cb4', 'hidden': False, 'favorite': None, 'traits': {'size': '3.5'}}, {'id': 'f580d972-8791-4eb8-8870-e8201028aa5a', 'hidden': False, 'favorite': None, 'traits': {'size': '4'}}, {'id': '92c3efdd-fd3e-4d72-9f03-b9673b384031', 'hidden': False, 'favorite': None, 'traits': {'size': '4.5'}}, {'id': '6a1c1f16-49eb-427d-af03-bca3d33e17a6', 'hidden': False, 'favorite': None, 'traits': {'size': '5'}}, {'id': 'bc208097-64d9-4183-912d-771a1e8732a0', 'hidden': False, 'favorite': None, 'traits': {'size': '5.5'}}, {'id': 'bc8c4ef0-abf2-46f1-8925-401d54988539', 'hidden': False, 'favorite': None, 'traits': {'size': '6'}}, {'id': '8919bc88-10df-4271-b808-8935af1bfc97', 'hidden': False, 'favorite': None, 'traits': {'size': '6.5'}}, {'id': 'e5d84852-5c7e-4b3b-ac62-e1886c86d90c', 'hidden': False, 'favorite': None, 'traits': {'size': '7'}}, {'id': 'cddeee15-7854-4011-bb45-3a1b5bdbe173', 'hidden': False, 'favorite': None, 'traits': {'size': '7.5'}}, {'id': '506863cc-50b0-4fe1-83f4-c596414a9fb9', 'hidden': False, 'favorite': None, 'traits': {'size': '8'}}, {'id': 'ab9d9c78-dd8c-4a04-a001-947dca2552d2', 'hidden': False, 'favorite': None, 'traits': {'size': '8.5'}}, {'id': '80efe8a1-5301-45c0-9de1-110bb19bcbe8', 'hidden': False, 'favorite': None, 'traits': {'size': '9'}}, {'id': 'bcea5174-aae4-4264-88e9-637c07234fdc', 'hidden': False, 'favorite': None, 'traits': {'size': '9.5'}}, {'id': '8973804a-5388-4663-bc5a-31a6c92e93a0', 'hidden': False, 'favorite': None, 'traits': {'size': '10'}}, {'id': '4383033c-36d4-48d6-b043-161305e15df9', 'hidden': False, 'favorite': None, 'traits': {'size': '10.5'}}, {'id': '7ff59350-2023-458f-8f37-b18cd21669f0', 'hidden': False, 'favorite': None, 'traits': {'size': '11'}}, {'id': 'aa965c77-d1af-4870-bf74-95915b58c5a3', 'hidden': False, 'favorite': None, 'traits': {'size': '11.5'}}, {'id': '89fdf074-bfd2-4df8-9cf7-fd472a05eef1', 'hidden': False, 'favorite': None, 'traits': {'size': '12'}}, {'id': '7c967400-64b8-45a0-b393-d9d90217cdf8', 'hidden': False, 'favorite': None, 'traits': {'size': '12.5'}}, {'id': '54251cbd-46ae-48c3-961b-e95546aaf9c6', 'hidden': False, 'favorite': None, 'traits': {'size': '13'}}, {'id': '8d0de00c-0e50-434d-be44-03cd015302c5', 'hidden': False, 'favorite': None, 'traits': {'size': '14'}}, {'id': '2232a51b-366f-4b44-b224-c59957a765c0', 'hidden': False, 'favorite': None, 'traits': {'size': '15'}}, {'id': '87e2d9c3-a1c7-4586-9efb-8af2f68ae3e6', 'hidden': False, 'favorite': None, 'traits': {'size': '16'}}]	{'currencyCode': 'USD', 'bidAskData': {'lowestAsk': 76, 'highestBid': 80, 'lastHighestBidTime': '2023-07-31T16:38:09Z', 'lastLowestAskTime': '2023-07-29T14:30:25Z'}, 'state': {'numberOfCustodialAsks': None}, 'salesInformation': {'lastSale': 88, 'lastSaleDate': '2023-08-05T02:19:19Z', 'salesThisPeriod': 12, 'salesLastPeriod': 9, 'changeValue': 0, 'changePercentage': 0, 'volatility': 0.197721, 'pricePremium': -0.2}, 'deadStock': {'sold': 1128, 'averagePrice': 119}, 'statistics': {'last90Days': {'averagePrice': 93}}}	88
3	cfb37c62-af3c-4b8c-bbd2-14b656b00ba0	Vintage Indigo Beige	new-balance-550-vintage-indigo-beige	New Balance 550 Vintage Indigo Beige	New Balance	"The New Balance 550 Vintage Indigo Beige is a retro-inspired sneaker that was released as part of the sports collection by the American brand.
<br>
<br>
This sneaker features a beige and white mesh and leather upper with hints of vintage indigo on the tongues, ankles, and branding. Other details include the trademark ""N"" logo on the sides, ""550"" labeling on the laterals, New Balance basketball branding on the tongue tag, midsole and heel, and a lace-up closing system. The design is finished with a white midsole that sits on an Indigo rubber outsole with a linear pattern.
<br>
<br>
The New Balance 550 Vintage Indigo Beige made its debut on December 14th, 2022, retailing at $110."	New Balance 550	New	sneakers	STANDARD	men	['sneakers']	{'thumbUrl': 'https://images.stockx.com/images/New-Balance-550-Vintage-Indigo-Beige-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672949333', 'smallImageUrl': 'https://images.stockx.com/images/New-Balance-550-Vintage-Indigo-Beige-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672949333'}		[{'name': 'Retail Price', 'value': '110'}, {'name': 'Release Date', 'value': '2022-12-14'}]	[{'id': '1e9ae124-4b34-46db-a6ea-360d093459d4', 'hidden': False, 'favorite': None, 'traits': {'size': '4'}}, {'id': '1157a7d8-e651-4215-b1bb-5e93c9fed8a7', 'hidden': False, 'favorite': None, 'traits': {'size': '4 2E'}}, {'id': '48193b9d-57ba-4572-9d80-ab7911009f67', 'hidden': False, 'favorite': None, 'traits': {'size': '4.5'}}, {'id': '0f834bd1-67b9-4118-8ca2-a67a32ade64c', 'hidden': False, 'favorite': None, 'traits': {'size': '4.5 2E'}}, {'id': 'c728e49e-639e-40b5-a4bd-257300a6ebe3', 'hidden': False, 'favorite': None, 'traits': {'size': '5'}}, {'id': '21a368fa-8775-4b67-9e5c-a55dff9d024a', 'hidden': False, 'favorite': None, 'traits': {'size': '5 2E'}}, {'id': '03bb1535-9425-40c4-8916-626eb66bd065', 'hidden': False, 'favorite': None, 'traits': {'size': '5.5'}}, {'id': 'a5e144e9-1f88-4cd8-8674-81f2bcac2348', 'hidden': False, 'favorite': None, 'traits': {'size': '5.5 2E'}}, {'id': '4156abcf-d59d-4105-a721-bfde1f61a898', 'hidden': False, 'favorite': None, 'traits': {'size': '6'}}, {'id': 'c983052e-9b87-45e1-81af-b2d1c5b3a896', 'hidden': False, 'favorite': None, 'traits': {'size': '6 2E'}}, {'id': 'aacf164e-b47a-4d42-b2c6-bbb06616b816', 'hidden': False, 'favorite': None, 'traits': {'size': '6.5'}}, {'id': 'f67d570e-30a3-430f-8132-531234ceb6ab', 'hidden': False, 'favorite': None, 'traits': {'size': '6.5 2E'}}, {'id': 'b383996b-b876-4945-a427-35d8727b6ebf', 'hidden': False, 'favorite': None, 'traits': {'size': '7'}}, {'id': '174fa476-68b7-4130-b83b-f1e6f817bc10', 'hidden': False, 'favorite': None, 'traits': {'size': '7 2E'}}, {'id': '31179974-3c1a-4a93-81f1-86ff1f94f8ff', 'hidden': False, 'favorite': None, 'traits': {'size': '7.5'}}, {'id': '8ebd447d-34c5-4076-a5c0-2d29c7c4d678', 'hidden': False, 'favorite': None, 'traits': {'size': '7.5 2E'}}, {'id': 'f33abd77-52c7-46e5-87d3-fe471432a510', 'hidden': False, 'favorite': None, 'traits': {'size': '8'}}, {'id': '5c1815de-1a8e-47e9-8dec-acc337aa8835', 'hidden': False, 'favorite': None, 'traits': {'size': '8 2E'}}, {'id': '6997fa47-63b1-4174-8230-1e76eb1faacb', 'hidden': False, 'favorite': None, 'traits': {'size': '8.5'}}, {'id': '9f3ff008-135b-4d6a-b1d0-88010f7955f7', 'hidden': False, 'favorite': None, 'traits': {'size': '8.5 2E'}}, {'id': '516474b7-effa-4b56-bfe4-da441bb2053d', 'hidden': False, 'favorite': None, 'traits': {'size': '9'}}, {'id': '8efe784f-3afb-4594-9da3-a5ff9ed6ce57', 'hidden': False, 'favorite': None, 'traits': {'size': '9 2E'}}, {'id': '237790e9-e372-4b19-9dd6-1be68a5ee671', 'hidden': False, 'favorite': None, 'traits': {'size': '9.5'}}, {'id': '045d21dd-0f77-4814-ba6e-f0d168c0e8b6', 'hidden': False, 'favorite': None, 'traits': {'size': '9.5 2E'}}, {'id': '709d34b7-0707-4ef1-abc6-53c7c3f8189c', 'hidden': False, 'favorite': None, 'traits': {'size': '10'}}, {'id': 'b1d4aaa0-e7eb-4d61-ac41-f0fb57e333a3', 'hidden': False, 'favorite': None, 'traits': {'size': '10 2E'}}, {'id': '360b6123-2865-45cd-b735-78b46be7f7b0', 'hidden': False, 'favorite': None, 'traits': {'size': '10.5'}}, {'id': '263c4702-3b0a-4c5a-953e-31a253df07eb', 'hidden': False, 'favorite': None, 'traits': {'size': '10.5 2E'}}, {'id': '8aa14ce6-029d-412a-8663-96448faef3fb', 'hidden': False, 'favorite': None, 'traits': {'size': '11'}}, {'id': 'efc3acd4-6037-4e98-85f3-8e9946232df8', 'hidden': False, 'favorite': None, 'traits': {'size': '11 2E'}}, {'id': '0831183e-5cd3-489b-b3da-fc483b073f5d', 'hidden': False, 'favorite': None, 'traits': {'size': '11.5'}}, {'id': 'b4b95c8f-c5b4-4fa3-80f9-19b8205c4e9c', 'hidden': False, 'favorite': None, 'traits': {'size': '11.5 2E'}}, {'id': '7e48d9fb-2346-455c-b2fc-74d6fe209e32', 'hidden': False, 'favorite': None, 'traits': {'size': '12'}}, {'id': '918fd4e2-8ece-428d-a062-645c4a835b73', 'hidden': False, 'favorite': None, 'traits': {'size': '12 2E'}}, {'id': 'a998a05a-3b38-4673-bc6d-a9057348737f', 'hidden': False, 'favorite': None, 'traits': {'size': '12.5'}}, {'id': 'abead9e0-e37a-4b2c-a33d-5bd2a575fb96', 'hidden': False, 'favorite': None, 'traits': {'size': '12.5 2E'}}, {'id': '6a0440d4-2a57-4479-b9b8-511f5c114420', 'hidden': False, 'favorite': None, 'traits': {'size': '13'}}, {'id': '97f58edb-5517-48e6-b686-a8fbe83990e8', 'hidden': False, 'favorite': None, 'traits': {'size': '13 2E'}}, {'id': '54d3c5b2-cef4-49aa-bdb7-4c63c1e80e39', 'hidden': False, 'favorite': None, 'traits': {'size': '14'}}, {'id': 'a04487ce-e639-4584-b15b-76cb36613d6a', 'hidden': False, 'favorite': None, 'traits': {'size': '14 2E'}}, {'id': '5b148b95-fed3-4776-b283-4c6f6a63db01', 'hidden': False, 'favorite': None, 'traits': {'size': '15'}}, {'id': 'e1acc27f-77c1-4aa3-bdae-5edca48e97b9', 'hidden': False, 'favorite': None, 'traits': {'size': '15 2E'}}]	{'currencyCode': 'USD', 'bidAskData': {'lowestAsk': 110, 'highestBid': 200, 'lastHighestBidTime': '2023-06-11T23:51:25Z', 'lastLowestAskTime': '2023-07-28T21:59:08Z'}, 'state': {'numberOfCustodialAsks': None}, 'salesInformation': {'lastSale': 107, 'lastSaleDate': '2023-08-05T02:26:48Z', 'salesThisPeriod': 6, 'salesLastPeriod': 15, 'changeValue': -118, 'changePercentage': -0.524444, 'volatility': 0.30997, 'pricePremium': -0.027}, 'deadStock': {'sold': 2259, 'averagePrice': 150}, 'statistics': {'last90Days': {'averagePrice': 130}}}	107
4	c8535733-1136-49c1-9991-2fd2e41ac925	Indigo	air-jordan-12-retro-stone-blue	Jordan 12 Retro Indigo	Jordan	"Ever since Michael Jordan’s memorable 1997 Flu Game, the Air Jordan 12s have been a pinnacle addition to the Jordan Brand lineage. In 2020, the Air Jordan 12 Indigo brings back everything that Jordan heads love about the sneaker. 
<br>
<br>
The Air Jordan 12 Indigo shares a striking resemblance to 2012’s Obsidian retro. Most Jordan 12 retros feature tumbled leather, but the Air Jordan 12 Stone Blue takes on smooth grain leather. Hits of white on the toebox and midsole add contrast to a majority Stone Blue sneaker. From there, the iconic Jumpman logo is seen on both stamped on the outsole and embroidered on the tongue. These sneakers released in August of 2020 and retailed for $190."	Jordan 12 Retro	New	sneakers	STANDARD	men	['sneakers']	{'thumbUrl': 'https://images.stockx.com/images/Air-Jordan-12-Retro-Stone-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606325484', 'smallImageUrl': 'https://images.stockx.com/images/Air-Jordan-12-Retro-Stone-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606325484'}		[{'name': 'Retail Price', 'value': '190'}, {'name': 'Release Date', 'value': '2020-08-22'}]	[{'id': '94689371-dce0-4789-9b00-cef3dd2cd6e9', 'hidden': False, 'favorite': None, 'traits': {'size': '4'}}, {'id': '2cae3130-9fa9-4eb1-af71-934aa4abd8b1', 'hidden': False, 'favorite': None, 'traits': {'size': '4.5'}}, {'id': '00893bd7-2e92-45dd-a5e9-5d427b971e5a', 'hidden': False, 'favorite': None, 'traits': {'size': '5'}}, {'id': 'da36ebd0-68bd-45c9-ae29-0ba23cd4c024', 'hidden': False, 'favorite': None, 'traits': {'size': '5.5'}}, {'id': 'e597c6be-d706-4a7a-84c8-507863197098', 'hidden': False, 'favorite': None, 'traits': {'size': '6'}}, {'id': '9ba4b383-5410-42af-b059-2d83a09a504a', 'hidden': False, 'favorite': None, 'traits': {'size': '6.5'}}, {'id': 'a079968c-2b1a-428c-85c8-a82816e55348', 'hidden': False, 'favorite': None, 'traits': {'size': '7'}}, {'id': 'fb7764a3-333b-4976-b5ca-c4edc65ea301', 'hidden': False, 'favorite': None, 'traits': {'size': '7.5'}}, {'id': 'db2e297b-1edc-4f91-8bde-f83b5662682a', 'hidden': False, 'favorite': None, 'traits': {'size': '8'}}, {'id': 'f8b20f1f-445a-468a-b597-e53577cd0a1d', 'hidden': False, 'favorite': None, 'traits': {'size': '8.5'}}, {'id': 'cbc17b4b-5862-4ccb-bd5a-c738d37217ea', 'hidden': False, 'favorite': None, 'traits': {'size': '9'}}, {'id': '2c29bc96-97bd-42bf-bfc4-21c8dd936312', 'hidden': False, 'favorite': None, 'traits': {'size': '9.5'}}, {'id': 'e1bb4663-daf0-4df3-aac7-001f3ec6895e', 'hidden': False, 'favorite': None, 'traits': {'size': '10'}}, {'id': '45474204-0c39-4908-9ebb-589c76eb1ef5', 'hidden': False, 'favorite': None, 'traits': {'size': '10.5'}}, {'id': 'bdeb3340-492e-4e2b-9dac-0ec1946cac96', 'hidden': False, 'favorite': None, 'traits': {'size': '11'}}, {'id': '80d3d948-d801-4670-b221-6960b2b42269', 'hidden': False, 'favorite': None, 'traits': {'size': '11.5'}}, {'id': '3c4dce20-4b5c-471d-aa81-c0da9c4e4593', 'hidden': False, 'favorite': None, 'traits': {'size': '12'}}, {'id': 'bd5f5959-608d-455e-aa5f-074437b1158e', 'hidden': False, 'favorite': None, 'traits': {'size': '12.5'}}, {'id': '2e668a00-60df-4017-8afd-a314157ecf35', 'hidden': False, 'favorite': None, 'traits': {'size': '13'}}, {'id': '38021760-e5b7-492b-a639-ec59731dc026', 'hidden': False, 'favorite': None, 'traits': {'size': '13.5'}}, {'id': '5fb67a9b-a10a-4a64-a255-522ddefab68e', 'hidden': False, 'favorite': None, 'traits': {'size': '14'}}, {'id': 'a11d4d24-8528-4cbd-8733-8590016d6bdc', 'hidden': False, 'favorite': None, 'traits': {'size': '14.5'}}, {'id': 'c75b59a7-18b8-48b6-b4ee-de5e75ae4f4b', 'hidden': False, 'favorite': None, 'traits': {'size': '15'}}, {'id': 'd83e90a4-f7a3-4867-a45b-8fb4fe4fdb20', 'hidden': False, 'favorite': None, 'traits': {'size': '16'}}, {'id': 'dfb1a000-de78-4037-9349-3d2226268f54', 'hidden': False, 'favorite': None, 'traits': {'size': '17'}}, {'id': '220ac8e3-21a0-4e1b-91d4-57034c68196b', 'hidden': False, 'favorite': None, 'traits': {'size': '18'}}]	{'currencyCode': 'USD', 'bidAskData': {'lowestAsk': 149, 'highestBid': 250, 'lastHighestBidTime': '2023-07-13T06:18:17Z', 'lastLowestAskTime': '2023-08-04T02:37:33Z'}, 'state': {'numberOfCustodialAsks': None}, 'salesInformation': {'lastSale': 271, 'lastSaleDate': '2023-08-04T21:08:44Z', 'salesThisPeriod': 7, 'salesLastPeriod': 6, 'changeValue': 66, 'changePercentage': 0.321951, 'volatility': 0.09298, 'pricePremium': 0.426}, 'deadStock': {'sold': 784, 'averagePrice': 215}, 'statistics': {'last90Days': {'averagePrice': 209}}}	271
